SDSS J151933.75+340635.1 0.199660 0.000019 -144.9 18.5 -163.9 17.7 -154.8 12.8
SDSS J151941.98+142517.4 0.142905 0.000024   60.6 18.1   68.7 17.7   64.8 12.6
SDSS J151947.89+274621.6 0.084128 0.000020  -55.5 18.1  -65.1 17.5  -60.5 12.6
SDSS J152021.81-000226.5 0.057095 0.000012   50.8 15.7   58.7 15.7   54.7 11.1
SDSS J152404.20+082305.2 0.076355 0.000015   74.5 16.7   72.0 16.3   73.2 11.7
SDSS J152406.88+284218.5 0.097686 0.000019   64.8 18.2   58.6 18.3   61.7 12.9
SDSS J152505.33+321151.3 0.112743 0.000024  -71.3 17.4  -67.2 17.8  -69.3 12.4
SDSS J152541.50+325426.8 0.069184 0.000012  -61.0 17.1  -77.4 15.9  -69.8 11.7
SDSS J152549.54+052248.7 0.054033 0.000011 -106.8 15.4  -97.1 15.4 -101.9 10.9
SDSS J152837.93+422631.2 0.075096 0.000011  -88.9 18.9  -69.8 16.9  -78.3 12.6
SDSS J153036.27-003050.4 0.129804 0.000018  -54.4 17.4  -58.8 16.7  -56.7 12.0
SDSS J153256.50+012214.9 0.080700 0.000020  -51.3 15.6  -70.6 15.4  -61.1 10.9
SDSS J153359.26+460233.4 0.104764 0.000024 -126.5 22.6 -124.8 21.4 -125.6 15.5
SDSS J153505.72+080038.0 0.118616 0.000019   89.1 15.6   99.1 15.2   94.2 10.9
SDSS J153513.49+070504.4 0.042520 0.000012   66.9 15.4   74.9 14.5   71.2 10.5
SDSS J153540.73+371932.1 0.156454 0.000029  104.7 21.0  100.6 20.0  102.6 14.5
SDSS J153715.51+170828.5 0.125053 0.000015   57.0 16.0   68.3 15.7   62.8 11.2
SDSS J154126.25+103900.3 0.086468 0.000011   67.0 21.9   96.6 21.4   82.2 15.3
SDSS J154126.50+044355.2 0.109399 0.000023   86.1 18.9   84.1 16.7   85.0 12.5
SDSS J154431.22+205903.6 0.101542 0.000010   54.3 16.2   70.9 16.1   62.7 11.4
SDSS J154447.09+462817.7 0.120936 0.000030  -77.7 17.5  -91.2 17.4  -84.5 12.3
SDSS J154652.87+392512.8 0.132833 0.000024  -83.5 18.9  -70.6 18.9  -77.1 13.3
SDSS J154857.43+225923.8 0.136016 0.000037 -196.6 23.9 -197.4 23.2 -197.0 16.6
SDSS J154959.53+001207.0 0.032340 0.000080  -78.9 16.8  -73.6 15.1  -76.0 11.2
SDSS J155144.73+040444.5 0.068333 0.000080   54.0 15.4   61.3 15.3   57.6 10.8
SDSS J155157.89+203056.9 0.088236 0.000011 -342.5 20.4 -353.9 18.8 -348.7 13.8
SDSS J155206.67+224739.5 0.116053 0.000071  110.2 18.2  108.0 17.3  109.1 12.6
SDSS J155544.42+265942.9 0.083472 0.000018  -56.1 16.8  -54.7 17.2  -55.4 12.0
SDSS J155725.56+352638.9 0.163357 0.000013   53.5 17.0   62.5 15.7   58.3 11.6
SDSS J160158.86+123426.4 0.034546 0.000012 -114.3 17.7 -111.9 17.8 -113.1 12.6
SDSS J160202.60+243612.9 0.072736 0.000013  -52.8 15.8  -55.8 15.5  -54.3 11.1
SDSS J160444.13+050239.8 0.111289 0.000013   57.9 16.1   54.3 16.1   56.1 11.4
SDSS J160511.82+211423.4 0.048033 0.000014  118.2 15.6  116.5 15.0  117.3 10.8
SDSS J160616.12+181015.3 0.039479 0.000012  -55.4 18.3  -52.8 17.1  -54.1 12.5
SDSS J160651.56+144508.8 0.177669 0.000021   63.0 18.5   73.1 17.3   68.4 12.6
SDSS J161325.55+460033.7 0.153506 0.000037   66.1 15.8   78.5 15.4   72.4 11.0
SDSS J161419.63+502756.1 0.060258 0.000018 -105.0 17.0  -94.8 16.3  -99.7 11.7
SDSS J161432.75+525211.9 0.145933 0.000023  -69.1 19.6  -91.8 17.9  -81.4 13.2
SDSS J161449.45+172914.1 0.193106 0.000021  -72.6 21.0  -86.2 19.6  -79.8 14.3
SDSS J161501.07+355454.9 0.141995 0.000026   73.4 21.0   93.1 20.6   83.5 14.7
SDSS J161926.63+375935.4 0.137721 0.000036  124.8 24.3  152.1 19.9  141.2 15.4
SDSS J162144.03+185626.4 0.087493 0.000015   62.0 15.2   80.7 15.1   71.4 10.7
SDSS J162205.51+101643.0 0.128542 0.000025  -95.7 27.7 -128.0 27.4 -112.0 19.5
SDSS J162615.08+142346.3 0.166399 0.000028  -91.9 16.7 -100.4 15.8  -96.4 11.5
SDSS J163027.97+255005.3 0.104573 0.000024   66.1 21.1   67.5 20.5   66.8 14.7
SDSS J163143.81+304804.2 0.098147 0.000025  214.3 19.9  234.2 16.7  226.0 12.8
SDSS J164429.32+201550.0 0.081775 0.000015  -80.7 15.7  -82.4 15.8  -81.5 11.1
SDSS J165430.72+194615.5 0.053669 0.000010   62.0 15.0   69.8 14.6   66.0 10.5
SDSS J165549.09+243814.9 0.046726 0.000016  -46.8 15.3  -58.7 14.8  -52.9 10.6
SDSS J165810.11+622456.3 0.119399 0.000036   55.7 17.0   53.0 16.1   54.3 11.7
SDSS J165831.63+270015.3 0.055616 0.000019  -57.0 15.7  -50.2 15.5  -53.5 11.0
SDSS J170807.39+204002.8 0.193124 0.000017   61.2 18.3   68.3 18.3   64.8 12.9
SDSS J171522.99+572440.2 0.027303 0.000080  -71.5 16.8  -75.6 15.3  -73.7 11.3
SDSS J204719.06+001914.8 0.014011 0.000070  -57.0 15.2  -61.5 14.7  -59.3 10.6
SDSS J211727.25+003647.7 0.116799 0.000069   60.1 19.2   74.2 18.2   67.5 13.2
SDSS J213702.37+002541.6 0.050925 0.000014  -60.5 17.7  -55.6 16.5  -57.9 12.1
SDSS J214759.27+114734.4 0.125223 0.000015  -55.0 16.0  -48.5 15.3  -51.6 11.1
SDSS J215128.36-064630.7 0.101433 0.000028   86.5 14.9  100.3 14.8   93.5 10.5
SDSS J215436.76+010830.4 0.144855 0.000020  -71.0 18.1  -57.1 18.0  -64.0 12.8
SDSS J222049.45-092915.9 0.084067 0.000018  -73.3 19.9  -70.6 20.0  -71.9 14.1
SDSS J223000.16+001447.1 0.128905 0.000010  125.5 17.5  135.3 17.3  130.4 12.3
SDSS J225200.49+002149.4 0.053831 0.000060   53.3 15.5   70.4 15.4   61.9 10.9
SDSS J225529.26+143929.7 0.087734 0.000014   67.6 16.4   69.0 15.7   68.4 11.3
SDSS J231916.06+152522.6 0.092701 0.000017   69.9 16.6   77.8 16.1   74.0 11.6
SDSS J232328.01+140530.2 0.041421 0.000070  -47.9 14.8  -58.0 14.7  -53.0 10.4
SDSS J232637.22-011435.0 0.197452 0.000036 -101.7 21.7 -126.5 21.1 -114.4 15.1
SDSS J232709.32+134506.5 0.118066 0.000021  -71.1 17.8  -63.8 17.2  -67.3 12.3
SDSS J232725.23-105430.6 0.051741 0.000011   46.6 15.3   55.2 14.8   51.0 10.6
SDSS J232749.71+150709.1 0.041896 0.000011  -73.4 17.2  -60.8 16.1  -66.7 11.8
SDSS J234152.63-083853.3 0.034304 0.000017  101.4 15.0  114.2 14.7  107.9 10.5
SDSS J234209.03-102245.2 0.087884 0.000015  -48.0 15.6  -51.0 15.9  -49.5 11.2
SDSS J235329.69-005509.8 0.099267 0.000016  -87.8 21.1  -95.0 21.0  -91.4 14.9
SDSS J235626.51-110509.2 0.043724 0.000013  -74.7 18.1  -67.2 16.9  -70.7 12.3
SDSS J235744.09-001029.7 0.075807 0.000026  123.8 16.0  114.7 15.8  119.2 11.2
